"";"serie";"fecha";"valor";"año";"mes";"fecha_scraping"
"412";"Velocidad de expansión (porcentaje), referencia 2018";"2023-6-1";-0,5;2023;6;2025-01-22
"413";"Velocidad de expansión (porcentaje), referencia 2018";"2023-7-1";-0,3;2023;7;2025-01-22
"414";"Velocidad de expansión (porcentaje), referencia 2018";"2023-8-1";0,1;2023;8;2025-01-22
"415";"Velocidad de expansión (porcentaje), referencia 2018";"2023-9-1";0,7;2023;9;2025-01-22
"416";"Velocidad de expansión (porcentaje), referencia 2018";"2023-10-1";0,9;2023;10;2025-01-22
"417";"Velocidad de expansión (porcentaje), referencia 2018";"2023-11-1";0,9;2023;11;2025-01-22
"418";"Velocidad de expansión (porcentaje), referencia 2018";"2023-12-1";0;2023;12;2025-01-22
"419";"Velocidad de expansión (porcentaje), referencia 2018";"2024-1-1";0;2024;1;2025-01-22
"420";"Velocidad de expansión (porcentaje), referencia 2018";"2024-2-1";0,7;2024;2;2025-01-22
"421";"Velocidad de expansión (porcentaje), referencia 2018";"2024-3-1";1,9;2024;3;2025-01-22
"422";"Velocidad de expansión (porcentaje), referencia 2018";"2024-4-1";1,9;2024;4;2025-01-22
"423";"Velocidad de expansión (porcentaje), referencia 2018";"2024-5-1";0,5;2024;5;2025-01-22
"424";"Velocidad de expansión (porcentaje), referencia 2018";"2024-6-1";-0,4;2024;6;2025-01-22
"425";"Velocidad de expansión (porcentaje), referencia 2018";"2024-7-1";-0,5;2024;7;2025-01-22
"426";"Velocidad de expansión (porcentaje), referencia 2018";"2024-8-1";0,5;2024;8;2025-01-22
"427";"Velocidad de expansión (porcentaje), referencia 2018";"2024-9-1";0,8;2024;9;2025-01-22
"428";"Velocidad de expansión (porcentaje), referencia 2018";"2024-10-1";0,6;2024;10;2025-01-22
"429";"Velocidad de expansión (porcentaje), referencia 2018";"2024-11-1";0,1;2024;11;2025-01-22
